latitude,longitude,obs_id,Month,Day,Year,species_code,how_many,valid
36.9664015,-122.0512248,OBS841152752,12,21,2019,foxspa,1,1
36.9664015,-122.0512248,OBS841152753,12,21,2019,gocspa,9,1
36.9664015,-122.0512248,OBS843824628,12,28,2019,foxspa,1,1
36.9664015,-122.0512248,OBS843824636,12,28,2019,gocspa,12,1
36.9664015,-122.0512248,OBS850679572,1,11,2020,foxspa,1,1
36.9664015,-122.0512248,OBS850679578,1,11,2020,gocspa,13,1
36.9664015,-122.0512248,OBS853565674,1,18,2020,foxspa,1,1
36.9664015,-122.0512248,OBS853565697,1,18,2020,gocspa,25,1
36.9664015,-122.0512248,OBS858302386,1,25,2020,foxspa,1,1
36.9664015,-122.0512248,OBS858302398,1,25,2020,gocspa,10,1
36.9664015,-122.0512248,OBS860947736,2,1,2020,foxspa,1,1
36.9664015,-122.0512248,OBS860947743,2,1,2020,gocspa,11,1
36.9664015,-122.0512248,OBS866140954,2,15,2020,foxspa,1,1
36.9664015,-122.0512248,OBS866140959,2,15,2020,gocspa,14,1
36.9664015,-122.0512248,OBS871996646,2,22,2020,gocspa,9,1
36.9664015,-122.0512248,OBS871996652,2,22,2020,foxspa,1,1
36.9664015,-122.0512248,OBS872948431,2,29,2020,gocspa,12,1
36.9664015,-122.0512248,OBS872948432,2,29,2020,foxspa,1,1
36.9664015,-122.0512248,OBS875034669,3,7,2020,gocspa,16,1
36.9664015,-122.0512248,OBS876039393,3,7,2020,foxspa,2,1
36.9664015,-122.0512248,OBS879340694,3,14,2020,gocspa,11,1
36.9664015,-122.0512248,OBS879340711,3,14,2020,foxspa,1,1
36.9664015,-122.0512248,OBS882495486,3,21,2020,foxspa,3,1
36.9664015,-122.0512248,OBS882495551,3,21,2020,gocspa,13,1
36.9664015,-122.0512248,OBS885855342,3,28,2020,foxspa,1,1
36.9664015,-122.0512248,OBS885855346,3,28,2020,gocspa,12,1
47.4279416,-122.1058384,OBS888927195,4,2,2020,foxspa,1,1
32.9429604,-83.4195757,OBS913132382,4,27,2020,fiespa,1,1
46.646549,-96.7963743,OBS889944024,4,4,2020,foxspa,2,1
46.646549,-96.7963743,OBS894272433,4,11,2020,foxspa,4,1
46.646549,-96.7963743,OBS898994436,4,18,2020,foxspa,3,1
46.646549,-96.7963743,OBS904079450,4,25,2020,foxspa,2,1
45.4811373,-122.6514477,OBS827816961,11,11,2019,foxspa,1,1
45.4811373,-122.6514477,OBS842005607,12,23,2019,gocspa,1,1
45.4811373,-122.6514477,OBS848642869,1,6,2020,gocspa,2,1
45.4811373,-122.6514477,OBS848642882,1,6,2020,foxspa,2,1
45.4811373,-122.6514477,OBS854690083,1,20,2020,foxspa,2,1
45.4811373,-122.6514477,OBS860539278,2,3,2020,gocspa,1,1
47.3873081,-122.225946,OBS886428387,3,24,2020,gocspa,1,1
47.3873081,-122.225946,OBS886747831,3,31,2020,gocspa,1,1
47.3873081,-122.225946,OBS888195604,4,2,2020,gocspa,1,1
47.6899326,-122.0645697,OBS834022516,11,30,2019,foxspa,42,0
47.6899326,-122.0645697,OBS844070722,12,28,2019,foxspa,1,1
33.546659,-82.2067139,OBS882244165,2,22,2020,fiespa,3,1
33.546659,-82.2067139,OBS882247724,2,29,2020,fiespa,1,1
33.546659,-82.2067139,OBS889798684,3,29,2020,fiespa,3,1
33.546659,-82.2067139,OBS899147687,4,20,2020,fiespa,1,1
35.3245799,-78.0382442,OBS907650034,3,8,2020,fiespa,2,1
35.3245799,-78.0382442,OBS907654735,3,22,2020,fiespa,2,1
35.3245799,-78.0382442,OBS907657438,3,29,2020,fiespa,2,1
35.3245799,-78.0382442,OBS907659378,4,5,2020,fiespa,4,1
37.505856,-122.319251,OBS841715759,12,23,2019,gocspa,4,1
37.505856,-122.319251,OBS842683152,12,26,2019,gocspa,1,1
37.9872578,-122.5759594,OBS826376200,11,9,2019,gocspa,3,1
37.9872578,-122.5759594,OBS828885219,11,16,2019,gocspa,4,1
37.9872578,-122.5759594,OBS830915714,11,23,2019,gocspa,1,1
37.9872578,-122.5759594,OBS834216050,11,30,2019,gocspa,1,1
37.9872578,-122.5759594,OBS835661592,12,7,2019,gocspa,1,1
37.9872578,-122.5759594,OBS847333978,1,4,2020,gocspa,1,1
37.9872578,-122.5759594,OBS850424533,1,11,2020,gocspa,6,1
37.9872578,-122.5759594,OBS861418253,2,8,2020,gocspa,2,1
45.5434264,-122.8505183,OBS884112037,3,18,2020,foxspa,1,1
38.3685781,-122.6883015,OBS829376018,11,11,2019,gocspa,2,1
39.4270103,-94.3822724,OBS897567821,4,18,2020,fiespa,4,1
44.5888627,-123.3442099,OBS837476028,12,11,2019,foxspa,1,1
44.5888627,-123.3442099,OBS845868474,1,1,2020,foxspa,1,1
44.5888627,-123.3442099,OBS849655664,1,9,2020,foxspa,1,1
44.5888627,-123.3442099,OBS852418361,1,15,2020,foxspa,1,1
44.5888627,-123.3442099,OBS854868545,1,21,2020,foxspa,1,1
44.5888627,-123.3442099,OBS857386005,1,26,2020,foxspa,1,1
44.5888627,-123.3442099,OBS864164111,2,12,2020,foxspa,1,1
44.5888627,-123.3442099,OBS869255200,2,21,2020,foxspa,1,1
44.5888627,-123.3442099,OBS875365144,3,6,2020,foxspa,1,1
44.5888627,-123.3442099,OBS878316681,3,12,2020,foxspa,1,1
44.5888627,-123.3442099,OBS884456256,3,24,2020,foxspa,1,1
44.5888627,-123.3442099,OBS887783613,3,31,2020,foxspa,1,1
37.6677413,-121.6874725,OBS863853281,11,9,2019,gocspa,3,1
37.6677413,-121.6874725,OBS863856151,11,27,2019,gocspa,5,1
37.9781733,-122.5894771,OBS829658073,11,13,2019,foxspa,2,1
37.9781733,-122.5894771,OBS830033586,11,19,2019,foxspa,1,1
37.9781733,-122.5894771,OBS832489943,11,25,2019,foxspa,2,1
37.5183041,-100.0314617,OBS834285540,11,24,2019,fiespa,3,1
37.5183041,-100.0314617,OBS857895059,1,7,2020,fiespa,8,1
37.5183041,-100.0314617,OBS874352484,2,4,2020,fiespa,6,1
37.5183041,-100.0314617,OBS874353838,2,11,2020,fiespa,6,1
37.5183041,-100.0314617,OBS874355837,2,18,2020,fiespa,6,1
37.5183041,-100.0314617,OBS874357391,2,25,2020,fiespa,5,1
37.5183041,-100.0314617,OBS874386384,3,3,2020,fiespa,3,1
37.5183041,-100.0314617,OBS880334656,3,10,2020,fiespa,4,1
37.5183041,-100.0314617,OBS880338773,3,17,2020,fiespa,2,1
37.5183041,-100.0314617,OBS888521096,3,24,2020,fiespa,5,1
37.5183041,-100.0314617,OBS888538391,3,31,2020,fiespa,3,1
37.6360349,-122.4331655,OBS854814646,1,6,2020,gocspa,3,1
37.6360349,-122.4331655,OBS857391682,1,16,2020,gocspa,4,1
37.6360349,-122.4331655,OBS876962990,2,6,2020,gocspa,2,1
37.6360349,-122.4331655,OBS876965566,2,13,2020,gocspa,3,1
37.6360349,-122.4331655,OBS876964016,1,23,2020,gocspa,1,1
37.6360349,-122.4331655,OBS876964797,1,30,2020,gocspa,2,1
37.6360349,-122.4331655,OBS876966288,2,20,2020,gocspa,2,1
37.6360349,-122.4331655,OBS876966937,2,27,2020,gocspa,2,1
37.6360349,-122.4331655,OBS876967393,3,5,2020,gocspa,2,1
46.1700386,-122.9387981,OBS833342258,11,23,2019,foxspa,1,1
47.9548515,-122.3540926,OBS839283602,12,16,2019,gocspa,2,1
47.9548515,-122.3540926,OBS841976474,12,23,2019,gocspa,2,1
47.9548515,-122.3540926,OBS848381881,12,30,2019,gocspa,1,1
47.9548515,-122.3540926,OBS848386262,1,6,2020,gocspa,2,1
47.9548515,-122.3540926,OBS854024214,1,20,2020,gocspa,1,1
47.9548515,-122.3540926,OBS859804571,1,27,2020,gocspa,1,1
47.9548515,-122.3540926,OBS886195895,3,23,2020,gocspa,1,1
47.9548515,-122.3540926,OBS886197770,3,30,2020,gocspa,1,1
45.305445,-122.296566,OBS834099668,11,30,2019,gocspa,4,1
45.305445,-122.296566,OBS836391383,12,7,2019,gocspa,6,1
45.305445,-122.296566,OBS853457986,1,18,2020,gocspa,4,1
37.0730709,-76.5189664,OBS846081112,12,28,2019,foxspa,1,1
37.0730709,-76.5189664,OBS847662624,1,4,2020,foxspa,2,1
37.0730709,-76.5189664,OBS851402406,1,11,2020,foxspa,1,1
37.0730709,-76.5189664,OBS854965887,1,18,2020,foxspa,4,1
37.0730709,-76.5189664,OBS857526620,1,25,2020,foxspa,2,1
37.0730709,-76.5189664,OBS860518295,2,1,2020,foxspa,1,1
37.0730709,-76.5189664,OBS870180202,2,22,2020,foxspa,2,1
37.0730709,-76.5189664,OBS874237075,2,29,2020,foxspa,2,1
37.0730709,-76.5189664,OBS877016686,3,7,2020,foxspa,2,1
46.5915737,-95.5771908,OBS891074627,4,6,2020,foxspa,3,1
46.5915737,-95.5771908,OBS895310622,4,13,2020,foxspa,4,1
46.5915737,-95.5771908,OBS900253673,4,20,2020,foxspa,2,1
45.5776168,-122.7265755,OBS827572307,11,11,2019,gocspa,4,1
45.5776168,-122.7265755,OBS829650329,11,14,2019,gocspa,7,1
45.5776168,-122.7265755,OBS830899172,11,22,2019,gocspa,11,1
45.5776168,-122.7265755,OBS833875795,11,29,2019,gocspa,3,1
45.5776168,-122.7265755,OBS841336739,12,4,2019,gocspa,2,1
45.5776168,-122.7265755,OBS841340744,12,17,2019,gocspa,6,1
45.5776168,-122.7265755,OBS875268947,1,3,2020,gocspa,6,1
45.5776168,-122.7265755,OBS875270610,1,15,2020,gocspa,5,1
45.5776168,-122.7265755,OBS875272314,1,25,2020,gocspa,3,1
45.5776168,-122.7265755,OBS875273125,2,9,2020,gocspa,5,1
45.5776168,-122.7265755,OBS875274718,2,22,2020,gocspa,3,1
45.5776168,-122.7265755,OBS875276799,3,5,2020,gocspa,8,1
31.4625664,-85.4685044,OBS831221760,11,13,2019,fiespa,1,1
31.4625664,-85.4685044,OBS837873611,11,24,2019,fiespa,4,1
31.4625664,-85.4685044,OBS837874119,12,9,2019,fiespa,3,1
31.4625664,-85.4685044,OBS853457739,1,17,2020,fiespa,13,1
31.4625664,-85.4685044,OBS861904806,2,5,2020,fiespa,14,1
31.4625664,-85.4685044,OBS873452483,2,15,2020,fiespa,14,1
31.4625664,-85.4685044,OBS867649513,2,17,2020,fiespa,27,1
31.4625664,-85.4685044,OBS874843797,2,27,2020,fiespa,12,1
31.4625664,-85.4685044,OBS877009171,3,3,2020,fiespa,22,1
31.4625664,-85.4685044,OBS880873867,3,17,2020,fiespa,22,1
31.4625664,-85.4685044,OBS883884551,3,24,2020,fiespa,22,1
40.0704626,-82.8734077,OBS959288275,11,15,2019,foxspa,2,1
38.1200466,-122.2682807,OBS830538292,11,16,2019,gocspa,2,1
38.1200466,-122.2682807,OBS838710900,12,13,2019,foxspa,3,1
41.640899,-71.139161,OBS679198137,11,17,2018,foxspa,1,1
40.2479282,-75.1576906,OBS882604024,3,22,2020,foxspa,1,1
47.0691753,-122.8777844,OBS829481216,11,15,2019,gocspa,1,1
47.0691753,-122.8777844,OBS837702215,11,21,2019,gocspa,1,1
47.0691753,-122.8777844,OBS850408749,1,8,2020,gocspa,1,1
47.0691753,-122.8777844,OBS859779072,1,14,2020,gocspa,1,1
47.0691753,-122.8777844,OBS859781419,1,25,2020,gocspa,1,1
47.0691753,-122.8777844,OBS859781421,1,25,2020,foxspa,1,1
47.0691753,-122.8777844,OBS873264050,2,25,2020,gocspa,5,1
47.0691753,-122.8777844,OBS880247689,3,2,2020,gocspa,2,1
47.0691753,-122.8777844,OBS880249406,3,9,2020,gocspa,1,1
47.0691753,-122.8777844,OBS880249421,3,9,2020,foxspa,1,1
41.9980608,-72.2463083,OBS828636439,11,13,2019,foxspa,1,1
41.9980608,-72.2463083,OBS874448604,3,4,2020,foxspa,1,1
43.0330895,-86.1689965,OBS884971582,3,28,2020,foxspa,2,1
39.6314279,-78.2188904,OBS877967191,3,12,2020,foxspa,1,1
38.7760448,-93.5930126,OBS844262074,12,15,2019,foxspa,1,1
38.7760448,-93.5930126,OBS844263917,12,29,2019,foxspa,1,1
38.7760448,-93.5930126,OBS857044538,1,12,2020,foxspa,1,1
38.7760448,-93.5930126,OBS857046606,1,19,2020,foxspa,1,1
38.7760448,-93.5930126,OBS857048012,1,26,2020,fiespa,1,1
38.7760448,-93.5930126,OBS857048022,1,26,2020,foxspa,1,1
40.7767798,-89.5881998,OBS826770500,11,9,2019,foxspa,3,1
37.343134,-122.0158378,OBS827365597,11,11,2019,gocspa,1,1
37.343134,-122.0158378,OBS829805879,11,18,2019,gocspa,2,1
37.343134,-122.0158378,OBS832285272,11,25,2019,gocspa,2,1
37.343134,-122.0158378,OBS834592713,12,2,2019,gocspa,2,1
37.343134,-122.0158378,OBS836898088,12,9,2019,gocspa,1,1
37.343134,-122.0158378,OBS839401837,12,16,2019,gocspa,1,1
37.343134,-122.0158378,OBS841848892,12,23,2019,gocspa,1,1
37.343134,-122.0158378,OBS844595873,12,30,2019,gocspa,1,1
37.343134,-122.0158378,OBS853833782,1,20,2020,gocspa,1,1
37.343134,-122.0158378,OBS856828566,1,27,2020,gocspa,2,1
37.343134,-122.0158378,OBS859700197,2,3,2020,gocspa,1,1
37.343134,-122.0158378,OBS866443851,2,17,2020,gocspa,1,1
37.343134,-122.0158378,OBS873074298,3,2,2020,gocspa,1,1
37.343134,-122.0158378,OBS886065521,3,30,2020,gocspa,1,1
37.343134,-122.0158378,OBS890183901,4,6,2020,gocspa,1,1
37.343134,-122.0158378,OBS894317562,4,13,2020,gocspa,1,1
37.343134,-122.0158378,OBS898986348,4,20,2020,gocspa,2,1
38.2143997,-122.635628,OBS857419949,1,27,2020,gocspa,2,1
38.2143997,-122.635628,OBS870486646,2,24,2020,foxspa,4,1
38.2143997,-122.635628,OBS880073575,3,16,2020,gocspa,1,1
37.9867161,-122.2910628,OBS834836716,11,14,2019,gocspa,7,1
37.9867161,-122.2910628,OBS834844480,11,21,2019,gocspa,6,1
37.9867161,-122.2910628,OBS834845646,11,28,2019,gocspa,4,1
37.9867161,-122.2910628,OBS835430202,12,5,2019,gocspa,4,1
37.9867161,-122.2910628,OBS839418349,12,12,2019,gocspa,3,1
37.9867161,-122.2910628,OBS841096967,12,19,2019,gocspa,2,1
37.9867161,-122.2910628,OBS842784656,12,26,2019,gocspa,3,1
37.9867161,-122.2910628,OBS846287141,1,2,2020,gocspa,2,1
37.9867161,-122.2910628,OBS846287151,1,2,2020,foxspa,1,1
37.9867161,-122.2910628,OBS851297198,1,9,2020,gocspa,4,1
37.9867161,-122.2910628,OBS855833367,1,23,2020,gocspa,3,1
37.9867161,-122.2910628,OBS859267029,1,30,2020,gocspa,3,1
37.9867161,-122.2910628,OBS861239398,2,6,2020,gocspa,5,1
37.9867161,-122.2910628,OBS864910082,2,13,2020,gocspa,3,1
37.9867161,-122.2910628,OBS869228577,2,20,2020,gocspa,5,1
37.9867161,-122.2910628,OBS872899999,2,27,2020,gocspa,4,1
37.9867161,-122.2910628,OBS875213434,3,5,2020,gocspa,5,1
37.9867161,-122.2910628,OBS878548665,3,12,2020,gocspa,4,1
37.9867161,-122.2910628,OBS881599257,3,19,2020,gocspa,2,1
37.9867161,-122.2910628,OBS885052427,3,26,2020,gocspa,3,1
37.9867161,-122.2910628,OBS888789720,4,2,2020,gocspa,4,1
37.9867161,-122.2910628,OBS893296183,4,9,2020,gocspa,3,1
37.9867161,-122.2910628,OBS897244424,4,16,2020,gocspa,4,1
37.9867161,-122.2910628,OBS903664844,4,23,2020,gocspa,1,1
41.603648,-87.8446243,OBS900835618,4,22,2020,fiespa,2,1
45.9272295,-116.0741615,OBS840876004,12,18,2019,foxspa,1,0
39.9201621,-86.1223391,OBS864572971,2,15,2020,fiespa,1,1
39.9201621,-86.1223391,OBS882186262,3,21,2020,fiespa,4,1
45.5068673,-122.6415234,OBS829838750,11,18,2019,gocspa,6,1
45.5068673,-122.6415234,OBS832587676,11,25,2019,gocspa,4,1
45.5068673,-122.6415234,OBS836921470,12,2,2019,gocspa,4,1
45.5068673,-122.6415234,OBS836923080,12,9,2019,gocspa,6,1
45.5068673,-122.6415234,OBS850465171,12,16,2019,gocspa,6,1
45.5068673,-122.6415234,OBS850469207,12,30,2019,gocspa,5,1
45.5068673,-122.6415234,OBS850472773,1,6,2020,gocspa,4,1
45.5068673,-122.6415234,OBS860946443,1,20,2020,gocspa,6,1
45.5068673,-122.6415234,OBS860947068,1,27,2020,gocspa,6,1
45.5068673,-122.6415234,OBS860948211,2,3,2020,gocspa,5,1
35.3709599,-78.306575,OBS862376958,2,7,2020,foxspa,1,1
48.4901492,-122.6263119,OBS887210429,12,23,2019,gocspa,3,1
48.4901492,-122.6263119,OBS887212329,12,30,2019,gocspa,1,1
48.4901492,-122.6263119,OBS887500885,1,6,2020,gocspa,1,1
48.4901492,-122.6263119,OBS887502758,1,13,2020,gocspa,3,1
48.4901492,-122.6263119,OBS887504663,1,20,2020,gocspa,3,1
48.4901492,-122.6263119,OBS887506531,1,27,2020,gocspa,4,1
48.4901492,-122.6263119,OBS887508218,2,3,2020,gocspa,4,1
48.4901492,-122.6263119,OBS887509313,2,10,2020,gocspa,3,1
48.4901492,-122.6263119,OBS887510663,2,17,2020,gocspa,5,1
48.4901492,-122.6263119,OBS887512927,2,24,2020,gocspa,4,1
48.4901492,-122.6263119,OBS887515757,3,2,2020,gocspa,6,1
48.4901492,-122.6263119,OBS887517260,3,9,2020,gocspa,7,1
48.4901492,-122.6263119,OBS887518869,3,16,2020,gocspa,4,1
48.4901492,-122.6263119,OBS887520106,3,23,2020,gocspa,5,1
48.4901492,-122.6263119,OBS887521151,3,30,2020,gocspa,4,1
42.3536976,-71.3087878,OBS890440371,3,31,2020,foxspa,1,1
40.8622027,-124.0740324,OBS828990113,11,14,2019,foxspa,1,1
40.8622027,-124.0740324,OBS828990114,11,14,2019,gocspa,3,1
40.8622027,-124.0740324,OBS837626096,11,21,2019,gocspa,5,1
40.8622027,-124.0740324,OBS837626098,11,21,2019,foxspa,1,1
40.8622027,-124.0740324,OBS837626829,12,10,2019,gocspa,2,1
40.8622027,-124.0740324,OBS837626834,12,10,2019,foxspa,1,1
40.8622027,-124.0740324,OBS853407081,12,18,2019,gocspa,2,1
40.8622027,-124.0740324,OBS853407086,12,18,2019,foxspa,1,1
40.8622027,-124.0740324,OBS886642743,1,20,2020,gocspa,2,1
40.8622027,-124.0740324,OBS886642746,1,20,2020,foxspa,2,1
40.8622027,-124.0740324,OBS886645723,2,26,2020,gocspa,1,1
40.8622027,-124.0740324,OBS904544558,4,10,2020,gocspa,3,1
45.5722817,-122.6839944,OBS834486446,11,26,2019,gocspa,2,1
45.5722817,-122.6839944,OBS835336216,12,3,2019,gocspa,1,1
45.5722817,-122.6839944,OBS837434086,12,10,2019,gocspa,1,1
45.5722817,-122.6839944,OBS839900326,12,17,2019,gocspa,1,1
45.5722817,-122.6839944,OBS845731421,12,31,2019,gocspa,1,1
45.5722817,-122.6839944,OBS848964983,1,7,2020,gocspa,1,1
45.5722817,-122.6839944,OBS852185256,1,14,2020,gocspa,2,1
45.5722817,-122.6839944,OBS855067453,1,21,2020,gocspa,2,1
45.5722817,-122.6839944,OBS863740224,2,11,2020,gocspa,2,1
45.5722817,-122.6839944,OBS869727466,2,18,2020,gocspa,1,1
45.5722817,-122.6839944,OBS871427842,2,25,2020,gocspa,3,1
45.5722817,-122.6839944,OBS874742647,3,3,2020,gocspa,3,1
45.5722817,-122.6839944,OBS878370783,3,10,2020,gocspa,4,1
45.5722817,-122.6839944,OBS880867175,3,17,2020,gocspa,2,1
45.5722817,-122.6839944,OBS885063421,3,24,2020,gocspa,5,1
45.5722817,-122.6839944,OBS888839573,3,31,2020,gocspa,4,1
46.085378,-122.948042,OBS830108136,11,17,2019,gocspa,4,1
46.085378,-122.948042,OBS832082661,11,24,2019,gocspa,6,1
46.085378,-122.948042,OBS834903690,12,1,2019,gocspa,3,1
46.085378,-122.948042,OBS834903697,12,1,2019,foxspa,1,1
46.085378,-122.948042,OBS836985121,12,8,2019,gocspa,1,1
46.085378,-122.948042,OBS836985128,12,8,2019,foxspa,1,1
46.085378,-122.948042,OBS839675040,12,15,2019,gocspa,5,1
46.085378,-122.948042,OBS845256914,12,31,2019,gocspa,6,1
46.085378,-122.948042,OBS851660367,1,13,2020,foxspa,3,1
46.085378,-122.948042,OBS862094630,2,3,2020,foxspa,2,1
46.085378,-122.948042,OBS877864728,2,9,2020,foxspa,1,1
46.085378,-122.948042,OBS877870205,2,16,2020,gocspa,7,1
46.085378,-122.948042,OBS877870213,2,16,2020,foxspa,1,1
46.085378,-122.948042,OBS877879436,3,2,2020,foxspa,1,1
46.085378,-122.948042,OBS877879439,3,2,2020,gocspa,3,1
46.085378,-122.948042,OBS877883110,3,10,2020,foxspa,1,1
46.085378,-122.948042,OBS883986300,3,18,2020,foxspa,2,1
46.085378,-122.948042,OBS884380327,3,25,2020,gocspa,2,1
46.085378,-122.948042,OBS884380335,3,25,2020,foxspa,1,1
46.085378,-122.948042,OBS889488651,4,1,2020,gocspa,2,1
46.085378,-122.948042,OBS889488665,4,1,2020,foxspa,1,1
46.085378,-122.948042,OBS894935589,4,8,2020,foxspa,1,1
46.085378,-122.948042,OBS910942547,4,14,2020,foxspa,1,1
46.085378,-122.948042,OBS910942571,4,14,2020,gocspa,5,1
46.085378,-122.948042,OBS910953902,4,21,2020,gocspa,28,0
46.085378,-122.948042,OBS910976943,4,29,2020,gocspa,6,1
33.9857236,-84.7384796,OBS891143995,4,8,2020,fiespa,1,1
39.7829971,-75.7557885,OBS858256681,1,31,2020,fiespa,1,1
44.1608725,-71.176343,OBS891698502,4,8,2020,foxspa,1,1
38.4870164,-122.7222844,OBS842658008,11,30,2019,gocspa,1,1
38.4870164,-122.7222844,OBS842661134,12,18,2019,gocspa,1,1
38.4870164,-122.7222844,OBS850527272,1,1,2020,gocspa,3,1
38.4870164,-122.7222844,OBS850530010,1,11,2020,gocspa,5,1
44.0417633,-123.0995317,OBS832290273,11,24,2019,gocspa,5,1
44.0417633,-123.0995317,OBS869494201,2,22,2020,gocspa,1,1
37.879427,-122.021245,OBS827637933,11,10,2019,gocspa,8,1
37.879427,-122.021245,OBS835744331,11,16,2019,gocspa,6,1
37.879427,-122.021245,OBS839642814,12,7,2019,gocspa,8,1
37.879427,-122.021245,OBS839646376,12,14,2019,gocspa,6,1
37.879427,-122.021245,OBS841037413,12,20,2019,gocspa,4,1
37.879427,-122.021245,OBS845796761,12,27,2019,gocspa,3,1
37.879427,-122.021245,OBS847337202,1,3,2020,gocspa,3,1
37.879427,-122.021245,OBS851814410,1,11,2020,gocspa,3,1
37.879427,-122.021245,OBS857006266,1,24,2020,gocspa,3,1
37.879427,-122.021245,OBS859912238,1,31,2020,gocspa,4,1
37.879427,-122.021245,OBS862595925,2,7,2020,gocspa,4,1
37.879427,-122.021245,OBS867403962,2,14,2020,gocspa,4,1
37.879427,-122.021245,OBS870314335,2,22,2020,gocspa,2,1
37.879427,-122.021245,OBS873279702,2,29,2020,gocspa,3,1
37.879427,-122.021245,OBS876782076,3,7,2020,gocspa,3,1
37.879427,-122.021245,OBS880887749,3,14,2020,gocspa,4,1
37.879427,-122.021245,OBS882872097,3,21,2020,gocspa,3,1
37.879427,-122.021245,OBS888915982,3,28,2020,gocspa,3,1
37.879427,-122.021245,OBS890862958,4,4,2020,gocspa,4,1
37.879427,-122.021245,OBS897728608,4,11,2020,gocspa,4,1
37.879427,-122.021245,OBS902682257,4,18,2020,gocspa,4,1
37.879427,-122.021245,OBS907548470,4,25,2020,gocspa,3,1
35.2975622,-120.6799492,OBS826604116,11,9,2019,gocspa,6,1
35.2975622,-120.6799492,OBS829254631,11,16,2019,gocspa,5,1
35.2975622,-120.6799492,OBS831818655,11,24,2019,gocspa,5,1
35.2975622,-120.6799492,OBS872869155,2,29,2020,gocspa,1,1
35.2975622,-120.6799492,OBS877046975,3,7,2020,gocspa,2,1
35.2975622,-120.6799492,OBS883161234,3,21,2020,gocspa,1,1
35.2975622,-120.6799492,OBS889326364,3,28,2020,gocspa,1,1
35.2975622,-120.6799492,OBS890126873,4,4,2020,gocspa,1,1
35.2975622,-120.6799492,OBS894290753,4,11,2020,gocspa,3,1
35.2975622,-120.6799492,OBS901098044,4,18,2020,gocspa,2,1
43.8922903,-70.5151183,OBS827909523,11,12,2019,foxspa,1,1
43.6193166,-83.9022579,OBS889751535,4,4,2020,foxspa,1,1
38.6956886,-77.493782,OBS829287481,11,16,2019,fiespa,1,1
38.6956886,-77.493782,OBS831889401,11,23,2019,fiespa,1,1
38.6956886,-77.493782,OBS834081055,11,30,2019,fiespa,2,1
41.5574002,-72.0892783,OBS862514859,12,11,2019,foxspa,2,1
41.5574002,-72.0892783,OBS862516518,12,16,2019,foxspa,1,1
47.6159375,-122.303871,OBS855781528,1,17,2020,gocspa,4,1
47.6159375,-122.303871,OBS858364832,1,24,2020,gocspa,1,1
47.6159375,-122.303871,OBS861131304,1,31,2020,gocspa,2,1
47.6159375,-122.303871,OBS870976899,2,21,2020,gocspa,2,1
47.6159375,-122.303871,OBS881790872,2,28,2020,gocspa,1,1
47.6159375,-122.303871,OBS888494838,3,20,2020,gocspa,1,1
47.6159375,-122.303871,OBS888499460,3,27,2020,gocspa,4,1
47.6159375,-122.303871,OBS906680795,4,24,2020,gocspa,3,1
42.5019955,-90.7119119,OBS889329276,4,5,2020,foxspa,1,1
39.013103,-78.25781,OBS837699535,12,12,2019,fiespa,6,1
39.013103,-78.25781,OBS840346478,12,19,2019,fiespa,3,1
44.6635862,-85.7836103,OBS384201546,3,16,2016,foxspa,1,1
44.6635862,-85.7836103,OBS889541024,4,3,2020,foxspa,2,1
42.4475014,-84.411372600000007,OBS890277451,4,4,2020,foxspa,1,1
42.4475014,-84.411372600000007,OBS894019156,4,11,2020,foxspa,1,1
43.9593333,-93.248713,OBS479476199,3,26,2017,foxspa,1,1
43.9593333,-93.248713,OBS557235499,12,9,2017,foxspa,1,1
43.9593333,-93.248713,OBS595705430,4,3,2018,foxspa,5,1
43.9593333,-93.248713,OBS676216212,11,10,2018,foxspa,2,1
43.9593333,-93.248713,OBS680371812,11,24,2018,foxspa,1,1
34.2304311,-119.0612889,OBS865919567,2,15,2020,gocspa,4,1
38.705084,-120.995825,OBS875328823,2,8,2020,gocspa,4,1
38.705084,-120.995825,OBS875331001,2,15,2020,gocspa,2,1
38.705084,-120.995825,OBS886817786,3,7,2020,gocspa,5,1
38.705084,-120.995825,OBS886818404,3,14,2020,gocspa,3,1
38.705084,-120.995825,OBS886819853,3,21,2020,gocspa,7,1
38.705084,-120.995825,OBS886822984,3,28,2020,gocspa,7,1
36.3749839,-75.8332881,OBS837020380,12,10,2019,foxspa,1,1
36.3749839,-75.8332881,OBS839631477,12,17,2019,foxspa,1,1
36.3749839,-75.8332881,OBS849118330,1,8,2020,foxspa,2,1
41.3580639,-97.9784775,OBS840154453,11,26,2019,fiespa,3,1
41.3580639,-97.9784775,OBS840155453,12,19,2019,fiespa,6,1
34.2064298,-77.8339291,OBS828942088,11,10,2019,fiespa,4,1
34.2064298,-77.8339291,OBS830910715,11,21,2019,fiespa,6,1
34.2064298,-77.8339291,OBS836794997,12,7,2019,fiespa,3,1
34.2064298,-77.8339291,OBS854362621,1,3,2020,fiespa,2,1
34.2064298,-77.8339291,OBS854366148,1,20,2020,fiespa,3,1
34.2064298,-77.8339291,OBS868199669,2,14,2020,fiespa,8,1
34.2064298,-77.8339291,OBS868200379,2,20,2020,fiespa,10,1
34.2064298,-77.8339291,OBS886575063,3,29,2020,fiespa,4,1
34.2064298,-77.8339291,OBS886576217,3,6,2020,fiespa,14,1
